,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1294,CHEMBL5425895,O=c1[nH]c(-c2cccc(OC(F)(F)F)c2)nc2cc(O)c(O)c(O)c12,inactive,354.24000000000007,2.6055000000000006,4.0,6.0,4.698970004336019
1295,CHEMBL5401478,O=c1[nH]c(-c2ccccc2[N+](=O)[O-])nc2cc(O)c(O)c(O)c12,inactive,315.24100000000004,1.6151000000000004,4.0,7.0,4.975186067370689
1296,CHEMBL5418540,O=c1[nH]c(-c2cccc([N+](=O)[O-])c2)nc2cc(O)c(O)c(O)c12,inactive,315.24100000000004,1.6151000000000004,4.0,7.0,4.951985709061946
1297,CHEMBL5397835,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2cc(O)c(O)c(O)c12,inactive,315.24100000000004,1.6151000000000004,4.0,7.0,4.698970004336019
1300,CHEMBL5396993,CC(C)(C)c1ccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)cc1,inactive,326.35200000000003,3.004400000000002,4.0,5.0,4.698970004336019
1301,CHEMBL5405838,O=c1[nH]c(-c2ccccc2O)nc2cc(O)c(O)c(O)c12,inactive,286.243,1.4124999999999992,5.0,6.0,4.737905035325936
1302,CHEMBL5425158,O=c1[nH]c(-c2ccc(O)cc2)nc2cc(O)c(O)c(O)c12,inactive,286.24300000000005,1.4125,5.0,6.0,4.698970004336019
1307,CHEMBL5438144,O=c1[nH]c(-c2cccs2)nc2cc(O)c(O)c(O)c12,inactive,276.27299999999997,1.7684000000000002,4.0,6.0,4.698970004336019
1308,CHEMBL5417818,O=c1[nH]c(-c2ccccn2)nc2cc(O)c(O)c(O)c12,inactive,271.23199999999997,1.1018999999999997,4.0,6.0,4.698970004336019
1309,CHEMBL5435180,O=c1[nH]c(-c2ccncc2)nc2cc(O)c(O)c(O)c12,inactive,271.232,1.1018999999999997,4.0,6.0,4.818442226137214
1310,CHEMBL5400054,Cc1cc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)n(C)n1,inactive,288.26300000000003,0.74882,4.0,7.0,4.698970004336019
1313,CHEMBL5413101,O=c1[nH]c(C2CCCC2)nc2cc(O)c(O)c(O)c12,active,262.265,1.6975000000000002,4.0,5.0,6.268411234813262
1317,CHEMBL5405273,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,active,250.254,1.2383999999999997,4.0,5.0,6.414539270491499
1318,CHEMBL5434998,CC(C)(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,active,264.28099999999995,1.6284999999999994,4.0,5.0,6.013228265733755
1320,CHEMBL5416685,O=c1[nH]c(Cc2ccccc2)nc2cc(O)c(O)c(O)c12,active,284.271,1.6307000000000005,4.0,5.0,6.485452247339714
1321,CHEMBL5435314,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,active,298.298,2.1917000000000013,4.0,5.0,6.7594507517174005
1322,CHEMBL5411855,CCC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,active,312.325,2.5818000000000016,4.0,5.0,6.6777807052660805
1323,CHEMBL5432454,CC(C)C(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,active,326.35200000000003,2.827800000000002,4.0,5.0,6.4089353929735005
1324,CHEMBL5434000,CC(C)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,active,326.3520000000001,2.8363000000000027,3.0,6.0,6.906578314837765
1326,CHEMBL5408555,CC(C)(C)NC(=O)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,active,383.40400000000017,2.095000000000001,4.0,7.0,6.022733787572707
1327,CHEMBL5429980,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CC1,active,310.3090000000001,2.5152,3.0,6.0,6.5376020021010435
1328,CHEMBL5406114,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CCCC1,active,338.36300000000017,3.2954000000000008,3.0,6.0,6.906578314837765
1329,CHEMBL5425758,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CCCCC1,active,352.3900000000002,3.685500000000001,3.0,6.0,6.562249437179612
1330,CHEMBL5426124,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1,active,346.34200000000004,3.169500000000001,3.0,6.0,7.080921907623926
1331,CHEMBL5400303,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1F,active,364.33200000000005,3.308600000000001,3.0,6.0,6.688246138944246
1332,CHEMBL5439575,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cccc(F)c1,active,364.33200000000005,3.308600000000001,3.0,6.0,6.627087997029894
1333,CHEMBL5418627,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(O)cc1,active,362.34100000000007,2.8751000000000007,4.0,7.0,6.567030709125595
1334,CHEMBL5425241,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(Br)cc1F,active,443.22800000000007,4.0711,3.0,6.0,6.684029654543083
1335,CHEMBL5424318,Cc1cc(-n2c(-c3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,active,378.35900000000015,3.617020000000001,3.0,6.0,6.931814138253839
1337,CHEMBL5423618,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cccnc1,active,347.33000000000004,2.5645,3.0,7.0,6.673664139071248
1338,CHEMBL5398166,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cn[nH]c1,active,336.307,1.8925999999999985,4.0,7.0,6.4089353929735005
1339,CHEMBL5410809,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1,active,374.3960000000001,3.6543000000000028,3.0,6.0,6.321481620959886
1341,CHEMBL5411183,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1F,active,392.3860000000001,3.793400000000002,3.0,6.0,6.5376020021010435
1342,CHEMBL5414042,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccc(Br)cc1F,active,471.2820000000001,4.555900000000004,3.0,6.0,6.413412695328245
1343,CHEMBL5409249,CC(C)Cn1c(C(C)c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,active,354.4060000000001,3.3211000000000035,3.0,6.0,6.1598939055432425
1344,CHEMBL5406891,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1,active,326.35200000000003,2.7010000000000014,3.0,6.0,6.97061622231479
1345,CHEMBL5400991,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1F,active,344.34200000000004,2.8401000000000023,3.0,6.0,6.621602099051862
1346,CHEMBL5406059,Cc1cc(-n2c(CC(C)C)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,active,358.3690000000001,3.148520000000002,3.0,6.0,7.0
1347,CHEMBL5399660,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccc(Br)cc1F,active,423.23800000000006,3.6026000000000016,3.0,6.0,6.546681659952962
1348,CHEMBL5422331,O=c1c2c(O)c(O)c(O)cc2nc(Cc2ccccc2)n1-c1ccccc1,active,360.369,3.093300000000001,3.0,6.0,6.882728704344236
1349,CHEMBL5427453,Cc1cc(-n2c(Cc3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,active,392.38600000000014,3.540820000000002,3.0,6.0,6.29929628285498
1350,CHEMBL5394410,CC(C)Cn1c(Cc2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,active,340.3790000000001,2.7601000000000027,3.0,6.0,6.33161408331
1351,CHEMBL5427572,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COc1c(F)c(F)cc(F)c1F,active,612.5520000000005,2.5105999999999993,4.0,6.0,7.8297382846050425
1352,CHEMBL5436463,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,532.4910000000004,1.4115999999999989,4.0,6.0,7.117475462045119
1353,CHEMBL5400139,O=C(Nc1ccccc1F)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,542.4860000000003,1.261799999999999,3.0,6.0,7.79317412396815
1354,CHEMBL5426046,CC(C)(C)NC(=O)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F)C2(C)C,active,518.5330000000004,0.5006000000000055,3.0,6.0,7.090979145788844
1355,CHEMBL5398789,CC(C)(C)NC(=O)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,518.5330000000002,0.6447000000000032,3.0,6.0,7.540607512240769
1356,CHEMBL5438703,CC(C)CC(=O)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,489.4910000000002,1.0992000000000002,2.0,6.0,7.619788758288394
1357,CHEMBL5402318,CC(C)/C=C/C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,473.49200000000025,1.6961999999999995,2.0,5.0,7.459670525209126
1358,CHEMBL5420351,CC1(C)CC(O)(C(=O)N2CC3(CC3)C[C@H]2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)COC(F)(F)F)C1,active,503.51800000000026,1.0350999999999995,3.0,6.0,7.437707135543525
1359,CHEMBL5426319,CC(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,419.40000000000015,0.5038999999999996,2.0,5.0,7.450996737974212
1360,CHEMBL5416435,CC(C)C[C@H](NC(=O)C(=O)NCC(F)(F)F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,520.4270000000002,0.3123000000000032,4.0,6.0,7.462180904926726
1361,CHEMBL5430747,CC(C)C[C@H](NC(=O)C(=O)NC12CC(F)(C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,522.4960000000002,0.3946000000000041,4.0,6.0,7.4723700991286615
1362,CHEMBL5439634,CC(C)C[C@H](NC(=O)c1cc(C(C)(C)F)on1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,522.4960000000003,2.1402,3.0,7.0,7.458420756053419
1363,CHEMBL5411753,CC(C)C[C@H](NC(=O)[C@H]1CCCO1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,465.46900000000016,0.8128000000000015,3.0,6.0,7.221125527997261
1364,CHEMBL5423024,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,active,464.4940000000003,-0.13249999999999929,5.0,6.0,6.795880017344075
1365,CHEMBL5397476,CC(C)C[C@@H](O)C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,533.4660000000003,1.2892999999999994,3.0,6.0,7.657577319177793
1366,CHEMBL5430978,CC(C)C[C@@H](O)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,active,491.5070000000002,0.8909999999999998,3.0,6.0,7.6307841425898575
1367,CHEMBL5398458,Cc1cc2nc3s/c(=C/c4ccc(-c5cccc(C(=O)O)c5)o4)c(=O)n3c2cc1C,active,416.4580000000002,4.031940000000002,1.0,6.0,7.259637310505756
1368,CHEMBL5401536,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)Nc4cccc(C#N)c4)c3)cc21,inactive,369.38400000000007,3.0525800000000007,2.0,5.0,4.698970004336019
1369,CHEMBL5426089,Cc1c(C(=O)/C=C/c2ccc(O)c([N+](=O)[O-])c2)c(C#N)c2n1CCC2,inactive,337.3350000000001,3.1243000000000016,1.0,6.0,4.301029995663981
1371,CHEMBL5416060,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)Nc4ccc(Cl)c(CO)c4)c3)cc21,inactive,408.8450000000001,3.326600000000001,3.0,5.0,4.823908740944319
1372,CHEMBL5403341,COc1cc(F)cc(NC(=O)c2cccc(-c3cnc4[nH]c(=O)n(C)c4c3)c2)c1,inactive,392.3900000000001,3.3286000000000016,2.0,5.0,4.853871964321762
1373,CHEMBL5432737,N#Cc1c(C(=O)NCc2ccc(O)c([N+](=O)[O-])c2)[nH]c2ccccc12,inactive,336.307,2.583380000000001,3.0,5.0,4.568636235841013
1374,CHEMBL5437795,CCc1c(C(=O)/C=C/c2ccc(O)c([N+](=O)[O-])c2)oc2ccccc12,inactive,337.3310000000001,4.505100000000003,1.0,5.0,4.6020599913279625
1375,CHEMBL5407039,Cn1c(C(=O)NCc2ccc(O)c([N+](=O)[O-])c2)c(Br)c2ccccc21,inactive,404.22,3.4846000000000013,2.0,5.0,4.721246399047171
1377,CHEMBL5407297,Oc1ccccc1-c1ncnc2[nH]ccc12,inactive,211.22400000000002,2.3305,2.0,3.0,4.920818753952375
1378,CHEMBL5425227,C=C(Cl)COC(=O)c1cnc2[nH]ccc2c1,inactive,236.65800000000002,2.4722,1.0,3.0,4.508638306165727
1379,CHEMBL5436474,CC(C)SCn1cnc2cnn(C)c2c1=O,inactive,238.316,1.2290999999999999,0.0,6.0,4.229147988357856
1380,CHEMBL5399052,N#Cc1cncc(NCc2cc(Br)c[nH]2)n1,inactive,278.11299999999994,2.0509799999999996,2.0,4.0,4.221848749616356
1381,CHEMBL5435740,Cn1ncc(N)c1-c1cc2ccccc2[nH]1,inactive,212.25600000000003,2.1506,2.0,3.0,3.4672456210075024
1382,CHEMBL5407441,O=C(NC1CSC1)c1ncnn2cccc12,inactive,234.28400000000005,0.5744999999999996,1.0,5.0,4.207608310501746
1383,CHEMBL5416105,Nc1cn2cc(-c3cscc3Cl)ncc2n1,inactive,250.714,2.6934000000000005,1.0,5.0,4.107905397309519
1384,CHEMBL5432888,Cc1nc2ncc(-c3c[nH]nn3)cc2[nH]1,inactive,200.205,1.0514199999999998,2.0,4.0,3.896196279044043
1385,CHEMBL5394168,CN(Cc1ccncc1)c1cc(Br)ncn1,inactive,279.14099999999996,2.2705,0.0,4.0,3.769551078621726
1388,CHEMBL5418908,CN(C)c1cncc(NC(=O)c2ccc(C=O)cc2O)c1,inactive,285.303,1.918,2.0,5.0,4.920818753952375
1389,CHEMBL5416515,O=Cc1cc(F)c(C(=O)Nc2cc(Cl)c3c(c2)OCCO3)cc1F,inactive,353.70800000000014,3.454200000000001,1.0,4.0,4.6020599913279625
1390,CHEMBL5423901,O=Cc1nc2ccccn2c1C=C1COC1,inactive,214.22399999999993,1.5604,0.0,4.0,4.958607314841775
1391,CHEMBL5405564,C=CC(=O)N(C)c1ccc(C(=O)Nc2ccc(-c3cn4ccsc4n3)cc2)cc1,inactive,402.47900000000004,4.463900000000003,1.0,5.0,4.4089353929735005
1392,CHEMBL5436990,C=CC(=O)NCCC(=O)N1CCC(C2C(=O)Nc3cc(Cl)ccc32)CC1,inactive,375.85600000000017,2.3065999999999995,2.0,3.0,4.494850021680094
1396,CHEMBL5409052,N#Cc1ccc(S(=O)(=O)NCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,inactive,491.5550000000001,-0.38891999999999993,4.0,12.0,4.806875401645539
1400,CHEMBL5421616,COc1ccc(S(=O)(=O)NCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c([N+](=O)[O-])c1,active,541.5680000000002,-0.34379999999999816,4.0,14.0,6.045757490560675
1401,CHEMBL5411147,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc(Cl)cc2[N+](=O)[O-])[C@@H](O)[C@H]1O,active,545.9870000000003,0.30099999999999955,4.0,13.0,6.045757490560675
1402,CHEMBL5420170,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS(=O)(=O)CCNS(=O)(=O)c2ccccc2)[C@@H](O)[C@H]1O,inactive,498.5430000000002,-1.5789999999999969,4.0,12.0,4.632644078973981
1403,CHEMBL5439086,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS(=O)(=O)CCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H]1O,inactive,543.5400000000003,-1.6707999999999967,4.0,14.0,4.562249437179612
1404,CHEMBL5394078,N#Cc1ccc(S(=O)(=O)NCCS(=O)(=O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,inactive,523.5530000000002,-1.7073199999999968,4.0,13.0,4.280668713016273
1405,CHEMBL5410336,Cc1ccc(S(=O)(=O)NCCS(=O)(=O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,inactive,512.5700000000002,-1.270579999999997,4.0,12.0,4.309803919971486
1406,CHEMBL5438646,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS(=O)(=O)CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[C@@H](O)[C@H]1O,inactive,566.5400000000003,-0.5601999999999997,4.0,12.0,4.4156687756324695
1407,CHEMBL1879790,CN1CCN(c2ccccc2N)CC1,active,191.27799999999993,1.0206,1.0,3.0,8.742321425130816
1408,CHEMBL5430961,CC(C)(C)NCc1ccccc1,active,163.264,2.574700000000001,1.0,1.0,6.00788851221305
1409,CHEMBL13305,NCc1c(Cl)cccc1Cl,active,176.04599999999996,2.4521000000000006,1.0,1.0,7.0915149811213505
1410,CHEMBL1370095,CCN1CCN(c2ccc(N)cc2)CC1,active,205.30499999999998,1.4107,1.0,3.0,7.552841968657781
1411,CHEMBL165728,CNC(=O)c1ccc(N)cc1,active,150.181,0.6284000000000001,2.0,2.0,7.468521082957745
1412,CHEMBL138621,NCc1ccc(Br)cc1,active,186.052,1.9078,1.0,1.0,7.346787486224656
1413,CHEMBL5435017,CN1CCN(c2ccc(N)cc2F)CC1,active,209.26799999999992,1.1597,1.0,3.0,7.2076083105017466
1414,CHEMBL522,NCc1ccccc1,active,107.15599999999996,1.1453,1.0,1.0,7.214670164989233
1415,CHEMBL5393918,NCCc1ccc(C(F)F)cc1,active,171.18999999999997,2.1254,1.0,1.0,7.301029995663981
1416,CHEMBL274497,NCCc1cccc(Cl)c1,active,155.628,1.8412,1.0,1.0,7.2839966563652006
1417,CHEMBL12722,NCc1cccc(F)c1,active,125.14599999999997,1.2844,1.0,1.0,7.1487416512809245
1418,CHEMBL5429989,NCc1ccc(CCO)cc1,active,151.209,0.6801000000000001,2.0,2.0,7.113509274827518
1419,CHEMBL103299,Cc1ccc(CCN)cc1,active,135.21000000000004,1.49622,1.0,1.0,7.113509274827518
1420,CHEMBL161867,C/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1,active,267.357,3.1313000000000013,0.0,4.0,6.714442690992226
1421,CHEMBL1431798,CN=C(S)N=C(Nc1ccccc1)c1ccccc1,inactive,269.37300000000005,3.4609000000000014,2.0,1.0,4.398157210217902
1422,CHEMBL5435359,c1ccc(-c2n/c(=N\C3CC3)sn2-c2ccccc2)cc1,active,293.395,3.6639000000000026,0.0,4.0,6.844663962534939
1423,CHEMBL5433491,FC1(F)CC(/N=c2\nc(-c3ccccc3)n(-c3ccccc3)s2)C1,active,343.4020000000001,4.299200000000003,0.0,4.0,6.490797477668897
1424,CHEMBL5418476,C/N=c1\nc(-c2ccccc2)n(-c2ccc(F)cc2)s1,active,285.347,3.2704000000000013,0.0,4.0,6.906578314837765
1425,CHEMBL162755,C/N=c1\nc(-c2ccc(Cl)cc2)n(-c2ccccc2)s1,active,301.802,3.7847000000000017,0.0,4.0,6.866461091629782
1426,CHEMBL351694,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1,active,297.383,3.1399000000000017,0.0,5.0,6.782516055786093
1427,CHEMBL5423593,C/N=c1\nc(-c2ccc(F)cc2)n(-c2ccccc2)s1,active,285.347,3.270400000000002,0.0,4.0,6.928117992693875
1428,CHEMBL5441037,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccc(F)cc2)s1,active,315.373,3.2790000000000017,0.0,5.0,6.428291168191312
1429,CHEMBL5408402,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2cc(F)c(F)c(F)c2)s1,active,351.353,3.5572000000000026,0.0,5.0,6.235077015350112
1430,CHEMBL5408081,CCOc1ccc(-c2n/c(=N\C)sn2-c2ccc(F)cc2)cc1,active,329.40000000000003,3.669100000000002,0.0,5.0,6.335358024443875
1431,CHEMBL5430129,C/N=c1\nc(-c2ccc(OC)c(OC)c2)n(-c2ccc(F)cc2)s1,active,345.399,3.287600000000002,0.0,6.0,6.598599459218456
1435,CHEMBL5426938,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(=O)N1CCN(CC2CCN(c3cc4c(cc3F)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1)C[C@@H]1CCNC1=O,inactive,885.0069999999996,2.4958000000000045,4.0,11.0,4.673664139071248
1436,CHEMBL5437354,COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CCC(=O)N1CCN(C(=O)C2CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1)C(C)C,inactive,994.1159999999992,0.36370000000001346,5.0,13.0,4.0
1437,CHEMBL117102,CCC(CC)CC1(C(=O)Nc2ccccc2S)CCCCC1,inactive,319.51400000000024,5.690600000000005,2.0,2.0,4.841637507904751
1439,CHEMBL3040216,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,active,1297.3019999999997,4.5324000000000035,6.0,17.0,6.585026652029182
1440,CHEMBL5405842,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,468.59500000000025,1.2765000000000022,4.0,6.0,9.154901959985743
1441,CHEMBL5438782,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,452.5520000000002,0.7366000000000021,3.0,6.0,8.20551195334083
1442,CHEMBL5401358,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,466.57900000000024,0.9826000000000021,3.0,6.0,9.327902142064282
1443,CHEMBL5409350,CO[C@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C1,active,482.57800000000026,0.3615000000000035,3.0,7.0,9.619788758288394
1445,CHEMBL5409791,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](OC(C)(C)C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,inactive,524.6590000000003,1.530200000000003,3.0,7.0,4.692717952966654
1446,CHEMBL5402990,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](OC(C)(C)C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,524.6590000000003,1.530200000000003,3.0,7.0,8.602059991327963
1447,CHEMBL5395225,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,492.61700000000025,1.3727000000000018,3.0,6.0,8.301029995663981
1449,CHEMBL5427494,CC(OC(C)(C)C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,510.63200000000035,1.284200000000003,3.0,7.0,8.275724130399212
1450,CHEMBL5427537,CC(C)(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,426.5170000000002,1.9123999999999999,4.0,4.0,7.5376020021010435
1451,CHEMBL5431050,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12,active,456.54300000000023,1.921,4.0,5.0,7.130768280269024
1452,CHEMBL5415290,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,417.5060000000002,1.9274999999999995,3.0,5.0,7.275724130399211
1453,CHEMBL3427168,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1,active,443.54400000000027,2.4617000000000004,3.0,5.0,7.251811972993799
1454,CHEMBL3427141,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1cccc(Cl)c1,active,477.98900000000026,3.115100000000001,3.0,5.0,6.958607314841775
1455,CHEMBL5396546,CC(=O)Oc1cccc(COC(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)c1,active,501.5800000000004,2.3869999999999996,3.0,7.0,7.008773924307505
1456,CHEMBL5397315,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,447.5320000000002,1.6949000000000003,3.0,6.0,6.3979400086720375
1457,CHEMBL5425267,CC(C)(C)O[C@@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)OCc2ccccc2)C1,active,459.5430000000002,1.791100000000001,2.0,6.0,6.251811972993799
1458,CHEMBL5427578,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)OCc1ccccc1,active,469.5820000000004,2.8039000000000005,2.0,5.0,6.292429823902063
1459,CHEMBL5398423,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC2(CC2)CN1C(=O)OCc1ccccc1,active,413.47400000000016,1.3876000000000006,2.0,5.0,7.6020599913279625
1460,CHEMBL5438286,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC2(CCC2)CN1C(=O)OCc1ccccc1,active,427.5010000000002,1.7777000000000003,2.0,5.0,7.522878745280337
1461,CHEMBL5399799,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCC2)CN1C(=O)OCc1ccccc1,active,441.52800000000025,2.1677999999999997,2.0,5.0,7.657577319177793
1462,CHEMBL5435470,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,active,455.5550000000003,2.5579,2.0,5.0,7.309803919971486
